재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기 3분기말	전기말	전전기말	
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	dart_EquityAtBeginningOfPeriod	         기초자본	2,338,000,962,249		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	dart_AnnualDividendsPaid	               연차배당	-98,100,000,000		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	dart_DividendToHybridBond	               신종자본증권 배당금	-7,800,000,000		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	dart_InterimDividendsPaid	               중간배당	0		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	entity01030132_LossOnRepaymentOfHybridBondOfIncreaseDecreaseThroughTransactionsWithOwnersAbstract	               신종자본증권 상환손실	0		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	dart_TransferOfAmountRecognisedInOtherComprehensiveIncomeAndAccumulatedInEquityRelatingToDisposalOfInvestmentsInEquityInstruments	                  기타포괄손익-공정가치 측정 지분상품 처분손익 대체	-1,076,011,147		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	entity01030132_ReversalOfImpairmentLossForDebtSecuritiesAtFvociOfOtherComprehensiveIncomeAbstract	                  기타포괄손익인식채무증권대손상각비환입	0		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	entity01030132_udf_CE_2024116152647962OfOtherComprehensiveIncomeAbstract	                  기타포괄손익-공정가치 측정 지분상품 평가손익	0		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	entity01030132_udf_CE_2025114174852950OfOtherComprehensiveIncomeAbstract	                  확정급여재측정요소	0		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome	                  기타포괄손익-공정가치 측정 채무상품 평가손익	0		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	               분기순이익	246,542,859,338		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	ifrs-full_Equity	         자본총계	2,477,567,810,440		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	dart_EquityAtBeginningOfPeriod	         기초자본	432,104,560,000		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	dart_AnnualDividendsPaid	               연차배당	0		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	dart_DividendToHybridBond	               신종자본증권 배당금	0		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	dart_InterimDividendsPaid	               중간배당	0		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	entity01030132_LossOnRepaymentOfHybridBondOfIncreaseDecreaseThroughTransactionsWithOwnersAbstract	               신종자본증권 상환손실	0		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	dart_TransferOfAmountRecognisedInOtherComprehensiveIncomeAndAccumulatedInEquityRelatingToDisposalOfInvestmentsInEquityInstruments	                  기타포괄손익-공정가치 측정 지분상품 처분손익 대체	0		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	entity01030132_ReversalOfImpairmentLossForDebtSecuritiesAtFvociOfOtherComprehensiveIncomeAbstract	                  기타포괄손익인식채무증권대손상각비환입	0		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	entity01030132_udf_CE_2024116152647962OfOtherComprehensiveIncomeAbstract	                  기타포괄손익-공정가치 측정 지분상품 평가손익	0		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	entity01030132_udf_CE_2025114174852950OfOtherComprehensiveIncomeAbstract	                  확정급여재측정요소	0		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome	                  기타포괄손익-공정가치 측정 채무상품 평가손익	0		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	               분기순이익	0		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	ifrs-full_Equity	         자본총계	432,104,560,000		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	dart_EquityAtBeginningOfPeriod	         기초자본	199,449,480,000		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	dart_AnnualDividendsPaid	               연차배당	0		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	dart_DividendToHybridBond	               신종자본증권 배당금	0		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	dart_InterimDividendsPaid	               중간배당	0		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	entity01030132_LossOnRepaymentOfHybridBondOfIncreaseDecreaseThroughTransactionsWithOwnersAbstract	               신종자본증권 상환손실	0		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	dart_TransferOfAmountRecognisedInOtherComprehensiveIncomeAndAccumulatedInEquityRelatingToDisposalOfInvestmentsInEquityInstruments	                  기타포괄손익-공정가치 측정 지분상품 처분손익 대체	0		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	entity01030132_ReversalOfImpairmentLossForDebtSecuritiesAtFvociOfOtherComprehensiveIncomeAbstract	                  기타포괄손익인식채무증권대손상각비환입	0		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	entity01030132_udf_CE_2024116152647962OfOtherComprehensiveIncomeAbstract	                  기타포괄손익-공정가치 측정 지분상품 평가손익	0		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	entity01030132_udf_CE_2025114174852950OfOtherComprehensiveIncomeAbstract	                  확정급여재측정요소	0		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome	                  기타포괄손익-공정가치 측정 채무상품 평가손익	0		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	               분기순이익	0		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	ifrs-full_Equity	         자본총계	199,449,480,000		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	dart_EquityAtBeginningOfPeriod	         기초자본	696,469,117,702		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	dart_AnnualDividendsPaid	               연차배당	0		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	dart_DividendToHybridBond	               신종자본증권 배당금	0		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	dart_InterimDividendsPaid	               중간배당	0		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	entity01030132_LossOnRepaymentOfHybridBondOfIncreaseDecreaseThroughTransactionsWithOwnersAbstract	               신종자본증권 상환손실	0		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	dart_TransferOfAmountRecognisedInOtherComprehensiveIncomeAndAccumulatedInEquityRelatingToDisposalOfInvestmentsInEquityInstruments	                  기타포괄손익-공정가치 측정 지분상품 처분손익 대체	0		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	entity01030132_ReversalOfImpairmentLossForDebtSecuritiesAtFvociOfOtherComprehensiveIncomeAbstract	                  기타포괄손익인식채무증권대손상각비환입	0		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	entity01030132_udf_CE_2024116152647962OfOtherComprehensiveIncomeAbstract	                  기타포괄손익-공정가치 측정 지분상품 평가손익	0		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	entity01030132_udf_CE_2025114174852950OfOtherComprehensiveIncomeAbstract	                  확정급여재측정요소	0		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome	                  기타포괄손익-공정가치 측정 채무상품 평가손익	0		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	               분기순이익	0		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	ifrs-full_Equity	         자본총계	696,469,117,702		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	dart_EquityAtBeginningOfPeriod	         기초자본	-14,739,230,682		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	dart_AnnualDividendsPaid	               연차배당	0		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	dart_DividendToHybridBond	               신종자본증권 배당금	0		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	dart_InterimDividendsPaid	               중간배당	0		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	entity01030132_LossOnRepaymentOfHybridBondOfIncreaseDecreaseThroughTransactionsWithOwnersAbstract	               신종자본증권 상환손실	0		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	dart_TransferOfAmountRecognisedInOtherComprehensiveIncomeAndAccumulatedInEquityRelatingToDisposalOfInvestmentsInEquityInstruments	                  기타포괄손익-공정가치 측정 지분상품 처분손익 대체	1,076,011,147		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	entity01030132_ReversalOfImpairmentLossForDebtSecuritiesAtFvociOfOtherComprehensiveIncomeAbstract	                  기타포괄손익인식채무증권대손상각비환입	299,739,591		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	entity01030132_udf_CE_2024116152647962OfOtherComprehensiveIncomeAbstract	                  기타포괄손익-공정가치 측정 지분상품 평가손익	1,471,016,085		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	entity01030132_udf_CE_2025114174852950OfOtherComprehensiveIncomeAbstract	                  확정급여재측정요소	-2,641,965,090		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome	                  기타포괄손익-공정가치 측정 채무상품 평가손익	-18,374,506,502		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	               분기순이익	0		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	ifrs-full_Equity	         자본총계	-36,450,446,803		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	dart_EquityAtBeginningOfPeriod	         기초자본	3,651,284,889,269		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	dart_AnnualDividendsPaid	               연차배당	-98,100,000,000		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	dart_DividendToHybridBond	               신종자본증권 배당금	-7,800,000,000		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	dart_InterimDividendsPaid	               중간배당	0		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	entity01030132_LossOnRepaymentOfHybridBondOfIncreaseDecreaseThroughTransactionsWithOwnersAbstract	               신종자본증권 상환손실	0		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	dart_TransferOfAmountRecognisedInOtherComprehensiveIncomeAndAccumulatedInEquityRelatingToDisposalOfInvestmentsInEquityInstruments	                  기타포괄손익-공정가치 측정 지분상품 처분손익 대체	0		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	entity01030132_ReversalOfImpairmentLossForDebtSecuritiesAtFvociOfOtherComprehensiveIncomeAbstract	                  기타포괄손익인식채무증권대손상각비환입	299,739,591		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	entity01030132_udf_CE_2024116152647962OfOtherComprehensiveIncomeAbstract	                  기타포괄손익-공정가치 측정 지분상품 평가손익	1,471,016,085		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	entity01030132_udf_CE_2025114174852950OfOtherComprehensiveIncomeAbstract	                  확정급여재측정요소	-2,641,965,090		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome	                  기타포괄손익-공정가치 측정 채무상품 평가손익	-18,374,506,502		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	ifrs-full_ProfitLoss	               분기순이익	246,542,859,338		
 자본변동표, 은행 - 별도	[192520]	경남은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	ifrs-full_Equity	         자본총계	3,769,140,521,339	3,651,284,889,269	
 자본변동표, 은행 - 별도	[192530]	광주은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	dart_EquityAtBeginningOfPeriod	         기초자본	1,310,624,059,513		
 자본변동표, 은행 - 별도	[192530]	광주은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	dart_AnnualDividendsPaid	               연차배당	0		
 자본변동표, 은행 - 별도	[192530]	광주은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	ifrs-full_IncreaseDecreaseThroughTransfersAndOtherChangesEquity	               기타변동	0		
 자본변동표, 은행 - 별도	[192530]	광주은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	dart_OtherComprehensiveIncomeNetOfTaxChangeInFairValueOfFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome	                     기타포괄손익-공정가치측정금융자산평가손익	0		
 자본변동표, 은행 - 별도	[192530]	광주은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	dart_OtherComprehensiveIncomeNetOfTaxDisposalOfFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome	                     기타포괄손익-공정가치측정금융자산처분손익	23,798,423		
 자본변동표, 은행 - 별도	[192530]	광주은행	기타법인	641	은행 및 저축기관	12	2025-09-30	3분기보고서	KRW	ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans	                  확정급여제도의재측정요소	0		
