재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기	전기	전전기	
재무상태표, 유동/비유동법-연결재무제표	[071970]	STX중공업	유가증권시장상장법인	291	일반 목적용 기계 제조업	12	2020-12-31	사업보고서	KRW	dart_CapitalSurplus	      자본잉여금	343,631,019,745	779,830,851,319	779,830,851,319
재무상태표, 유동/비유동법-연결재무제표	[071970]	STX중공업	유가증권시장상장법인	291	일반 목적용 기계 제조업	12	2020-12-31	사업보고서	KRW	dart_OtherCapitalAdjustments	      기타자본조정	-307,096,716,343	-306,396,583,243	-306,217,281,293
재무상태표, 유동/비유동법-연결재무제표	[071970]	STX중공업	유가증권시장상장법인	291	일반 목적용 기계 제조업	12	2020-12-31	사업보고서	KRW	dart_OtherComprehensiveIncomeLossAccumulatedAmount	      기타포괄손익누계액	72,097,051,767	29,319,254,150	29,311,403,735
재무상태표, 유동/비유동법-연결재무제표	[071970]	STX중공업	유가증권시장상장법인	291	일반 목적용 기계 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_RetainedEarnings	      이익잉여금(결손금)	-5,626,379,257	-442,953,405,042	-406,698,755,191
재무상태표, 유동/비유동법-연결재무제표	[071970]	STX중공업	유가증권시장상장법인	291	일반 목적용 기계 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_Equity	   자본총계	173,919,915,912	130,004,444,684	166,430,546,070
재무상태표, 유동/비유동법-연결재무제표	[071970]	STX중공업	유가증권시장상장법인	291	일반 목적용 기계 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_EquityAndLiabilities	자본과부채총계	467,363,345,753	447,548,959,282	567,197,922,629
재무상태표, 유동/비유동법-연결재무제표	[002710]	TCC스틸	유가증권시장상장법인	241	1차 철강 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_AssetsAbstract	자산 [abstract]			
재무상태표, 유동/비유동법-연결재무제표	[002710]	TCC스틸	유가증권시장상장법인	241	1차 철강 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_CurrentAssets	   유동자산	136,857,883,842	148,991,647,378	152,165,969,377
재무상태표, 유동/비유동법-연결재무제표	[002710]	TCC스틸	유가증권시장상장법인	241	1차 철강 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_CashAndCashEquivalents	      현금및현금성자산	13,900,650,305	14,972,034,391	23,250,080,009
재무상태표, 유동/비유동법-연결재무제표	[002710]	TCC스틸	유가증권시장상장법인	241	1차 철강 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_OtherCurrentFinancialAssets	      기타유동금융자산	935,997,403	2,091,746,794	5,896,503,524
재무상태표, 유동/비유동법-연결재무제표	[002710]	TCC스틸	유가증권시장상장법인	241	1차 철강 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_TradeAndOtherCurrentReceivables	      매출채권 및 기타유동채권	53,692,266,513	46,606,097,963	43,590,741,843
재무상태표, 유동/비유동법-연결재무제표	[002710]	TCC스틸	유가증권시장상장법인	241	1차 철강 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_Inventories	      재고자산	54,240,200,105	72,619,097,714	69,197,190,600
재무상태표, 유동/비유동법-연결재무제표	[002710]	TCC스틸	유가증권시장상장법인	241	1차 철강 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_CurrentFinancialAssetsAtFairValueThroughProfitOrLossDesignatedUponInitialRecognition	      유동 당기손익-공정가치 측정 지정 금융자산	3,767,802,588	3,456,460,451	1,593,915,856
재무상태표, 유동/비유동법-연결재무제표	[002710]	TCC스틸	유가증권시장상장법인	241	1차 철강 제조업	12	2020-12-31	사업보고서	KRW	dart_OtherCurrentAssets	      기타유동자산	4,148,818,576	4,092,581,370	4,919,354,642
재무상태표, 유동/비유동법-연결재무제표	[002710]	TCC스틸	유가증권시장상장법인	241	1차 철강 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_CurrentTaxAssets	      당기법인세자산	584,665,352	49,115,295	99,544,553
재무상태표, 유동/비유동법-연결재무제표	[002710]	TCC스틸	유가증권시장상장법인	241	1차 철강 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSaleOrAsHeldForDistributionToOwners	      매각예정 또는 소유주에 대한 분배예정으로 분류된 비유동자산이나 처분자산집단	5,587,483,000	5,104,513,400	3,618,638,350
재무상태표, 유동/비유동법-연결재무제표	[002710]	TCC스틸	유가증권시장상장법인	241	1차 철강 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_NoncurrentAssets	   비유동자산	169,901,047,712	165,218,439,942	152,615,609,503
재무상태표, 유동/비유동법-연결재무제표	[002710]	TCC스틸	유가증권시장상장법인	241	1차 철강 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_OtherNoncurrentFinancialAssets	      기타비유동금융자산	35,312,714,448	35,873,806,821	35,007,373,992
재무상태표, 유동/비유동법-연결재무제표	[002710]	TCC스틸	유가증권시장상장법인	241	1차 철강 제조업	12	2020-12-31	사업보고서	KRW	dart_LongTermTradeAndOtherNonCurrentReceivablesGross	      장기매출채권 및 기타비유동채권	4,300,000,000	6,181,742,707	3,207,094,308
재무상태표, 유동/비유동법-연결재무제표	[002710]	TCC스틸	유가증권시장상장법인	241	1차 철강 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_InvestmentsInAssociates	      관계기업에 대한 투자자산	34,601,051,716	28,936,419,603	23,768,345,507
재무상태표, 유동/비유동법-연결재무제표	[002710]	TCC스틸	유가증권시장상장법인	241	1차 철강 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_PropertyPlantAndEquipment	      유형자산	61,181,027,829	59,322,335,118	55,878,504,260
재무상태표, 유동/비유동법-연결재무제표	[002710]	TCC스틸	유가증권시장상장법인	241	1차 철강 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_RightofuseAssets	      사용권자산	761,275,691	1,412,011,169	0
재무상태표, 유동/비유동법-연결재무제표	[002710]	TCC스틸	유가증권시장상장법인	241	1차 철강 제조업	12	2020-12-31	사업보고서	KRW	dart_NoncurrentFinanceLeaseReceivable	      장기금융리스채권	637,920,127	964,299,854	0
재무상태표, 유동/비유동법-연결재무제표	[002710]	TCC스틸	유가증권시장상장법인	241	1차 철강 제조업	12	2020-12-31	사업보고서	KRW	dart_GoodwillGross	      영업권	1,040,871,279	1,597,471,279	2,873,070,279
재무상태표, 유동/비유동법-연결재무제표	[002710]	TCC스틸	유가증권시장상장법인	241	1차 철강 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_IntangibleAssetsOtherThanGoodwill	      영업권 이외의 무형자산	4,496,239,899	2,863,253,658	2,863,253,658
재무상태표, 유동/비유동법-연결재무제표	[002710]	TCC스틸	유가증권시장상장법인	241	1차 철강 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_InvestmentProperty	      투자부동산	26,730,444,401	26,932,015,737	27,321,291,296
재무상태표, 유동/비유동법-연결재무제표	[002710]	TCC스틸	유가증권시장상장법인	241	1차 철강 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_DeferredTaxAssets	      이연법인세자산	839,502,322	1,135,083,996	1,696,676,203
재무상태표, 유동/비유동법-연결재무제표	[002710]	TCC스틸	유가증권시장상장법인	241	1차 철강 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_Assets	   자산총계	306,758,931,554	314,210,087,320	304,781,578,880
재무상태표, 유동/비유동법-연결재무제표	[002710]	TCC스틸	유가증권시장상장법인	241	1차 철강 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_LiabilitiesAbstract	부채 [abstract]			
재무상태표, 유동/비유동법-연결재무제표	[002710]	TCC스틸	유가증권시장상장법인	241	1차 철강 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_CurrentLiabilities	   유동부채	133,757,972,146	165,995,909,575	93,172,096,331
재무상태표, 유동/비유동법-연결재무제표	[002710]	TCC스틸	유가증권시장상장법인	241	1차 철강 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_TradeAndOtherCurrentPayables	      매입채무 및 기타유동채무	27,975,827,073	38,233,726,972	43,514,570,959
재무상태표, 유동/비유동법-연결재무제표	[002710]	TCC스틸	유가증권시장상장법인	241	1차 철강 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_ShorttermBorrowings	      단기차입금	30,931,506,644	49,412,478,849	41,720,321,639
재무상태표, 유동/비유동법-연결재무제표	[002710]	TCC스틸	유가증권시장상장법인	241	1차 철강 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_CurrentPortionOfLongtermBorrowings	      유동성장기차입금	71,403,440,000	74,888,608,331	2,613,540,000
재무상태표, 유동/비유동법-연결재무제표	[002710]	TCC스틸	유가증권시장상장법인	241	1차 철강 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_OtherCurrentFinancialLiabilities	      기타유동금융부채	198,699,388	196,772,700	103,818,981
재무상태표, 유동/비유동법-연결재무제표	[002710]	TCC스틸	유가증권시장상장법인	241	1차 철강 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_CurrentLeaseLiabilities	      유동리스부채	1,532,057,983	1,385,972,927	0
재무상태표, 유동/비유동법-연결재무제표	[002710]	TCC스틸	유가증권시장상장법인	241	1차 철강 제조업	12	2020-12-31	사업보고서	KRW	dart_OtherCurrentLiabilities	      기타유동부채	1,230,930,116	1,271,272,046	1,856,708,292
재무상태표, 유동/비유동법-연결재무제표	[002710]	TCC스틸	유가증권시장상장법인	241	1차 철강 제조업	12	2020-12-31	사업보고서	KRW	dart_PaymentsOfIncomeTaxesPayable	      미지급법인세	485,510,942	607,077,750	3,363,136,460
재무상태표, 유동/비유동법-연결재무제표	[002710]	TCC스틸	유가증권시장상장법인	241	1차 철강 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_NoncurrentLiabilities	   비유동부채	51,870,080,049	31,371,043,237	99,363,272,921
재무상태표, 유동/비유동법-연결재무제표	[002710]	TCC스틸	유가증권시장상장법인	241	1차 철강 제조업	12	2020-12-31	사업보고서	KRW	dart_LongTermBorrowingsGross	      장기차입금	36,539,560,000	8,063,000,000	78,588,608,331
재무상태표, 유동/비유동법-연결재무제표	[002710]	TCC스틸	유가증권시장상장법인	241	1차 철강 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_OtherNoncurrentFinancialLiabilities	      기타비유동금융부채	2,214,981,200	2,132,188,730	2,173,582,396
재무상태표, 유동/비유동법-연결재무제표	[002710]	TCC스틸	유가증권시장상장법인	241	1차 철강 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_NoncurrentLeaseLiabilities	      비유동리스부채	119,127,395	1,420,905,369	0
재무상태표, 유동/비유동법-연결재무제표	[002710]	TCC스틸	유가증권시장상장법인	241	1차 철강 제조업	12	2020-12-31	사업보고서	KRW	dart_PostemploymentBenefitObligations	      퇴직급여부채	1,511,300,301	9,218,958,411	9,343,528,068
재무상태표, 유동/비유동법-연결재무제표	[002710]	TCC스틸	유가증권시장상장법인	241	1차 철강 제조업	12	2020-12-31	사업보고서	KRW	dart_OtherNonCurrentLiabilities	      기타비유동부채	298,492,094	254,533,745	0
재무상태표, 유동/비유동법-연결재무제표	[002710]	TCC스틸	유가증권시장상장법인	241	1차 철강 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_DeferredTaxLiabilities	      이연법인세부채	11,186,619,059	10,281,456,982	9,257,554,126
재무상태표, 유동/비유동법-연결재무제표	[002710]	TCC스틸	유가증권시장상장법인	241	1차 철강 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_Liabilities	   부채총계	185,628,052,195	197,366,952,812	192,535,369,252
재무상태표, 유동/비유동법-연결재무제표	[002710]	TCC스틸	유가증권시장상장법인	241	1차 철강 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_EquityAbstract	자본 [abstract]			
재무상태표, 유동/비유동법-연결재무제표	[002710]	TCC스틸	유가증권시장상장법인	241	1차 철강 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_EquityAttributableToOwnersOfParent	   지배기업의 소유주에게 귀속되는 자본	117,227,371,628	116,546,495,295	111,940,560,186
재무상태표, 유동/비유동법-연결재무제표	[002710]	TCC스틸	유가증권시장상장법인	241	1차 철강 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_IssuedCapital	      자본금	23,000,000,000	22,342,500,000	22,342,500,000
재무상태표, 유동/비유동법-연결재무제표	[002710]	TCC스틸	유가증권시장상장법인	241	1차 철강 제조업	12	2020-12-31	사업보고서	KRW	dart_CapitalSurplus	      자본잉여금	11,375,863,667	11,375,863,667	11,246,443,667
재무상태표, 유동/비유동법-연결재무제표	[002710]	TCC스틸	유가증권시장상장법인	241	1차 철강 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_TreasuryShares	      자기주식	1,238,833,026	4,071,107,996	4,071,107,996
재무상태표, 유동/비유동법-연결재무제표	[002710]	TCC스틸	유가증권시장상장법인	241	1차 철강 제조업	12	2020-12-31	사업보고서	KRW	dart_ElementsOfOtherStockholdersEquity	      기타자본구성요소	7,357,282,700	12,723,287,318	11,171,006,760
재무상태표, 유동/비유동법-연결재무제표	[002710]	TCC스틸	유가증권시장상장법인	241	1차 철강 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_RetainedEarnings	      이익잉여금(결손금)	76,733,058,287	74,175,952,306	71,251,717,755
재무상태표, 유동/비유동법-연결재무제표	[002710]	TCC스틸	유가증권시장상장법인	241	1차 철강 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_NoncontrollingInterests	   비지배지분	3,903,507,731	296,639,213	305,649,442
재무상태표, 유동/비유동법-연결재무제표	[002710]	TCC스틸	유가증권시장상장법인	241	1차 철강 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_Equity	   자본총계	121,130,879,359	116,843,134,508	112,246,209,628
재무상태표, 유동/비유동법-연결재무제표	[002710]	TCC스틸	유가증권시장상장법인	241	1차 철강 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_EquityAndLiabilities	자본과부채총계	306,758,931,554	314,210,087,320	304,781,578,880
재무상태표, 유동/비유동법-연결재무제표	[089230]	THE E&M	코스닥시장상장법인	639	기타 정보 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_AssetsAbstract	자산 [abstract]			
재무상태표, 유동/비유동법-연결재무제표	[089230]	THE E&M	코스닥시장상장법인	639	기타 정보 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_CurrentAssets	   유동자산	57,229,929,436	39,575,772,240	18,937,187,930
재무상태표, 유동/비유동법-연결재무제표	[089230]	THE E&M	코스닥시장상장법인	639	기타 정보 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_CashAndCashEquivalents	      현금및현금성자산	7,861,571,186	3,828,245,122	4,737,476,372
재무상태표, 유동/비유동법-연결재무제표	[089230]	THE E&M	코스닥시장상장법인	639	기타 정보 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_OtherCurrentFinancialAssets	      유동금융자산	19,427,605,264	2,200,858,283	100,000,000
재무상태표, 유동/비유동법-연결재무제표	[089230]	THE E&M	코스닥시장상장법인	639	기타 정보 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_TradeAndOtherCurrentReceivables	      매출채권 및 기타유동채권	11,991,288,557	18,069,903,162	11,211,078,835
재무상태표, 유동/비유동법-연결재무제표	[089230]	THE E&M	코스닥시장상장법인	639	기타 정보 서비스업	12	2020-12-31	사업보고서	KRW	dart_OtherCurrentAssets	      기타유동자산	1,159,269,993	387,331,554	347,275,526
재무상태표, 유동/비유동법-연결재무제표	[089230]	THE E&M	코스닥시장상장법인	639	기타 정보 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_CurrentTaxAssets	      당기법인세자산	962,936,258	0	0
재무상태표, 유동/비유동법-연결재무제표	[089230]	THE E&M	코스닥시장상장법인	639	기타 정보 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_Inventories	      재고자산	1,972,322,533	0	73,575,557
재무상태표, 유동/비유동법-연결재무제표	[089230]	THE E&M	코스닥시장상장법인	639	기타 정보 서비스업	12	2020-12-31	사업보고서	KRW	dart_CurrentFinanceLeaseReceivables	      리스채권	82,514,617	93,415,224	0
재무상태표, 유동/비유동법-연결재무제표	[089230]	THE E&M	코스닥시장상장법인	639	기타 정보 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_CurrentFinancialAssetsAtFairValueThroughProfitOrLossDesignatedUponInitialRecognition	      당기손익-공정가치측정금융자산	10,519,992,028	9,540,720,110	0
재무상태표, 유동/비유동법-연결재무제표	[089230]	THE E&M	코스닥시장상장법인	639	기타 정보 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_CurrentFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome	      기타포괄손익-공정가치측정금융자산	3,252,429,000	2,987,517,145	0
재무상태표, 유동/비유동법-연결재무제표	[089230]	THE E&M	코스닥시장상장법인	639	기타 정보 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_NoncurrentAssetsOrDisposalGroupsClassifiedAsHeldForSaleOrAsHeldForDistributionToOwners	      매각예정자산	0	2,467,781,640	2,467,781,640
재무상태표, 유동/비유동법-연결재무제표	[089230]	THE E&M	코스닥시장상장법인	639	기타 정보 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_NoncurrentAssets	   비유동자산	64,092,182,816	58,116,341,623	49,710,557,580
재무상태표, 유동/비유동법-연결재무제표	[089230]	THE E&M	코스닥시장상장법인	639	기타 정보 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_OtherNoncurrentFinancialAssets	      비유동금융자산	3,441,917	0	0
재무상태표, 유동/비유동법-연결재무제표	[089230]	THE E&M	코스닥시장상장법인	639	기타 정보 서비스업	12	2020-12-31	사업보고서	KRW	dart_LongTermTradeAndOtherNonCurrentReceivablesGross	      장기매출채권 및 기타비유동채권	2,602,503,200	2,591,927,000	903,081,000
재무상태표, 유동/비유동법-연결재무제표	[089230]	THE E&M	코스닥시장상장법인	639	기타 정보 서비스업	12	2020-12-31	사업보고서	KRW	dart_OtherNonCurrentAssets	      기타비유동자산	0	500,000,000	1,250,000,000
재무상태표, 유동/비유동법-연결재무제표	[089230]	THE E&M	코스닥시장상장법인	639	기타 정보 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_InvestmentsInAssociates	      관계기업투자주식	2,953,063,800	7,114,344,676	0
재무상태표, 유동/비유동법-연결재무제표	[089230]	THE E&M	코스닥시장상장법인	639	기타 정보 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_PropertyPlantAndEquipment	      유형자산	14,547,084,440	3,662,608,163	852,776,761
재무상태표, 유동/비유동법-연결재무제표	[089230]	THE E&M	코스닥시장상장법인	639	기타 정보 서비스업	12	2020-12-31	사업보고서	KRW	dart_OtherIntangibleAssetsGross	      무형자산	38,459,975,638	29,240,146,321	33,615,293,425
재무상태표, 유동/비유동법-연결재무제표	[089230]	THE E&M	코스닥시장상장법인	639	기타 정보 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_InvestmentProperty	      투자부동산	0	12,541,121,545	12,591,335,686
재무상태표, 유동/비유동법-연결재무제표	[089230]	THE E&M	코스닥시장상장법인	639	기타 정보 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_DeferredTaxAssets	      이연법인세자산	5,474,799,919	2,461,554,161	498,070,708
재무상태표, 유동/비유동법-연결재무제표	[089230]	THE E&M	코스닥시장상장법인	639	기타 정보 서비스업	12	2020-12-31	사업보고서	KRW	dart_NoncurrentFinanceLeaseReceivable	      리스채권	51,313,902	4,639,757	0
재무상태표, 유동/비유동법-연결재무제표	[089230]	THE E&M	코스닥시장상장법인	639	기타 정보 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_Assets	   자산총계	121,322,112,252	97,692,113,863	68,647,745,510
재무상태표, 유동/비유동법-연결재무제표	[089230]	THE E&M	코스닥시장상장법인	639	기타 정보 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_LiabilitiesAbstract	부채 [abstract]			
재무상태표, 유동/비유동법-연결재무제표	[089230]	THE E&M	코스닥시장상장법인	639	기타 정보 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_CurrentLiabilities	   유동부채	32,643,724,538	24,162,841,740	42,894,860,869
재무상태표, 유동/비유동법-연결재무제표	[089230]	THE E&M	코스닥시장상장법인	639	기타 정보 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_TradeAndOtherCurrentPayables	      매입채무 및 기타유동채무	6,285,595,250	4,692,149,142	5,732,127,731
재무상태표, 유동/비유동법-연결재무제표	[089230]	THE E&M	코스닥시장상장법인	639	기타 정보 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_ShorttermBorrowings	      단기차입금	1,498,811,502	14,400	2,500,000,000
재무상태표, 유동/비유동법-연결재무제표	[089230]	THE E&M	코스닥시장상장법인	639	기타 정보 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_CurrentPortionOfLongtermBorrowings	      유동성장기부채	2,541,992,607	0	0
재무상태표, 유동/비유동법-연결재무제표	[089230]	THE E&M	코스닥시장상장법인	639	기타 정보 서비스업	12	2020-12-31	사업보고서	KRW	dart_CurrentPortionOfConvertibleBonds	      전환사채	5,297,872,700	5,552,241,329	22,594,025,846
재무상태표, 유동/비유동법-연결재무제표	[089230]	THE E&M	코스닥시장상장법인	639	기타 정보 서비스업	12	2020-12-31	사업보고서	KRW	dart_CurrentDerivativeLiabilities	      파생상품부채	12,237,417,540	5,981,046,230	7,521,890,241
재무상태표, 유동/비유동법-연결재무제표	[089230]	THE E&M	코스닥시장상장법인	639	기타 정보 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_CurrentLeaseLiabilities	      유동리스부채	1,664,159,381	815,516,531	0
재무상태표, 유동/비유동법-연결재무제표	[089230]	THE E&M	코스닥시장상장법인	639	기타 정보 서비스업	12	2020-12-31	사업보고서	KRW	dart_OtherCurrentLiabilities	      기타유동부채	3,117,875,558	2,746,139,860	1,446,582,968
재무상태표, 유동/비유동법-연결재무제표	[089230]	THE E&M	코스닥시장상장법인	639	기타 정보 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_CurrentTaxLiabilities	      당기법인세부채	0	1,907,952,608	632,452,443
재무상태표, 유동/비유동법-연결재무제표	[089230]	THE E&M	코스닥시장상장법인	639	기타 정보 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_CurrentProvisions	      매각예정자산관련부채	0	2,467,781,640	2,467,781,640
재무상태표, 유동/비유동법-연결재무제표	[089230]	THE E&M	코스닥시장상장법인	639	기타 정보 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_NoncurrentLiabilities	   비유동부채	5,143,802,998	7,976,539,279	275,000,000
재무상태표, 유동/비유동법-연결재무제표	[089230]	THE E&M	코스닥시장상장법인	639	기타 정보 서비스업	12	2020-12-31	사업보고서	KRW	dart_LongTermBorrowingsGross	      장기차입금	3,110,000,000	0	0
재무상태표, 유동/비유동법-연결재무제표	[089230]	THE E&M	코스닥시장상장법인	639	기타 정보 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_NoncurrentLeaseLiabilities	      리스부채	1,923,545,846	1,769,460,188	0
재무상태표, 유동/비유동법-연결재무제표	[089230]	THE E&M	코스닥시장상장법인	639	기타 정보 서비스업	12	2020-12-31	사업보고서	KRW	dart_ConvertibleBonds	      전환사채	0	5,765,547,268	0
재무상태표, 유동/비유동법-연결재무제표	[089230]	THE E&M	코스닥시장상장법인	639	기타 정보 서비스업	12	2020-12-31	사업보고서	KRW	dart_OtherNonCurrentLiabilities	      기타비유동부채	62,000,000	393,954,683	275,000,000
재무상태표, 유동/비유동법-연결재무제표	[089230]	THE E&M	코스닥시장상장법인	639	기타 정보 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_LongtermProvisionForDecommissioningRestorationAndRehabilitationCosts	      충당부채	48,257,152	47,577,140	0
재무상태표, 유동/비유동법-연결재무제표	[089230]	THE E&M	코스닥시장상장법인	639	기타 정보 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_Liabilities	   부채총계	37,787,527,536	32,139,381,019	43,169,860,869
재무상태표, 유동/비유동법-연결재무제표	[089230]	THE E&M	코스닥시장상장법인	639	기타 정보 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_EquityAbstract	자본 [abstract]			
재무상태표, 유동/비유동법-연결재무제표	[089230]	THE E&M	코스닥시장상장법인	639	기타 정보 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_EquityAttributableToOwnersOfParent	   지배기업의 소유주에게 귀속되는 자본	83,057,727,851	65,552,732,844	25,477,884,641
재무상태표, 유동/비유동법-연결재무제표	[089230]	THE E&M	코스닥시장상장법인	639	기타 정보 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_IssuedCapital	      자본금	16,041,168,800	11,413,527,200	9,186,098,000
재무상태표, 유동/비유동법-연결재무제표	[089230]	THE E&M	코스닥시장상장법인	639	기타 정보 서비스업	12	2020-12-31	사업보고서	KRW	dart_CapitalSurplus	      기타불입자본	84,945,166,477	48,278,199,440	24,766,064,675
재무상태표, 유동/비유동법-연결재무제표	[089230]	THE E&M	코스닥시장상장법인	639	기타 정보 서비스업	12	2020-12-31	사업보고서	KRW	dart_OtherComprehensiveIncomeLossAccumulatedAmount	      기타포괄손익누계액	442,929,000	-1,320,117,037	-28,424,702,286
재무상태표, 유동/비유동법-연결재무제표	[089230]	THE E&M	코스닥시장상장법인	639	기타 정보 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_RetainedEarnings	      이익잉여금(결손금)	-18,371,536,426	7,181,123,241	19,950,424,252
재무상태표, 유동/비유동법-연결재무제표	[089230]	THE E&M	코스닥시장상장법인	639	기타 정보 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_NoncontrollingInterests	   비지배지분	476,856,865	0	0
재무상태표, 유동/비유동법-연결재무제표	[089230]	THE E&M	코스닥시장상장법인	639	기타 정보 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_Equity	   자본총계	83,534,584,716	65,552,732,844	25,477,884,641
재무상태표, 유동/비유동법-연결재무제표	[089230]	THE E&M	코스닥시장상장법인	639	기타 정보 서비스업	12	2020-12-31	사업보고서	KRW	ifrs-full_EquityAndLiabilities	자본과부채총계	121,322,112,252	97,692,113,863	68,647,745,510
재무상태표, 유동/비유동법-연결재무제표	[161570]	THE MIDONG	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_AssetsAbstract	자산 [abstract]			
재무상태표, 유동/비유동법-연결재무제표	[161570]	THE MIDONG	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_CurrentAssets	   유동자산	13,167,568,799	16,771,534,049	27,645,731,147
재무상태표, 유동/비유동법-연결재무제표	[161570]	THE MIDONG	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2020-12-31	사업보고서	KRW	ifrs-full_CashAndCashEquivalents	      현금및현금성자산	5,290,812,404	8,078,600,284	13,281,954,895
재무상태표, 유동/비유동법-연결재무제표	[161570]	THE MIDONG	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2020-12-31	사업보고서	KRW	entity00945208_udf_BS_2020813102939616_CurrentAssets	      당기손익-공정가치측정금융자산	1,001,760,000	1,235,689,200	4,395,080,333
재무상태표, 유동/비유동법-연결재무제표	[161570]	THE MIDONG	코스닥시장상장법인	265	영상 및 음향기기 제조업	12	2020-12-31	사업보고서	KRW	dart_ShortTermLoans	      단기대여금	551,294,769		5,982,758,681
